div;0_0;57247;52394;4372;2215;40.590347
div;0_1;57247;52394;4372;2215;35.57959
div;0_0;57247;52394;4372;2215;56.32151
div;0_1;57247;52394;4372;2215;56.249084
div;0_0;57247;52394;4372;2215;56.241447
div;0_1;57247;52394;4372;2215;56.47062
div;0_0;57247;52394;4372;2215;54.168625
div;0_1;57247;52394;4372;2215;57.511803
