benchmark;flow;size;size_mig;depth;depth_mig;runtime
adder;map_resub_l3_add_map_map_map_map;1020;384;255;129;0.080725655
adder;map_resub_l3_add_map_map_map_resub;1020;384;255;129;0.07728408
adder;map_resub_l3_add_map_map_map_mapd;1020;384;255;129;0.08015623
adder;map_resub_l3_add_map_map_map_crz;1020;384;255;129;0.07962546
adder;map_resub_l3_add_map_map_map_cr;1020;384;255;129;0.07945157
adder;map_resub_l3_add_map_map_resub_map;1020;384;255;129;0.076937236
adder;map_resub_l3_add_map_map_resub_resub;1020;384;255;129;0.07408498
adder;map_resub_l3_add_map_map_resub_mapd;1020;384;255;129;0.07693441
adder;map_resub_l3_add_map_map_resub_crz;1020;384;255;129;0.07645449
adder;map_resub_l3_add_map_map_resub_cr;1020;384;255;129;0.076247774
adder;map_resub_l3_add_map_map_mapd_map;1020;384;255;129;0.07976981
adder;map_resub_l3_add_map_map_mapd_resub;1020;384;255;129;0.07691161
adder;map_resub_l3_add_map_map_mapd_mapd;1020;384;255;129;0.08010009
adder;map_resub_l3_add_map_map_mapd_crz;1020;384;255;129;0.07943054
adder;map_resub_l3_add_map_map_mapd_cr;1020;384;255;129;0.07904802
adder;map_resub_l3_add_map_map_crz_map;1020;384;255;129;0.079591356
adder;map_resub_l3_add_map_map_crz_resub;1020;384;255;129;0.07671932
adder;map_resub_l3_add_map_map_crz_mapd;1020;384;255;129;0.07956418
adder;map_resub_l3_add_map_map_crz_crz;1020;384;255;129;0.07899966
adder;map_resub_l3_add_map_map_crz_cr;1020;384;255;129;0.07885559
adder;map_resub_l3_add_map_map_cr_map;1020;384;255;129;0.07930539
adder;map_resub_l3_add_map_map_cr_resub;1020;384;255;129;0.07645355
adder;map_resub_l3_add_map_map_cr_mapd;1020;384;255;129;0.079305254
adder;map_resub_l3_add_map_map_cr_crz;1020;384;255;129;0.078841045
adder;map_resub_l3_add_map_map_cr_cr;1020;384;255;129;0.078593224
adder;map_resub_l3_add_map_resub_map_map;1020;384;255;129;0.076517
adder;map_resub_l3_add_map_resub_map_resub;1020;384;255;129;0.07364728
adder;map_resub_l3_add_map_resub_map_mapd;1020;384;255;129;0.07650959
adder;map_resub_l3_add_map_resub_map_crz;1020;384;255;129;0.07601772
adder;map_resub_l3_add_map_resub_map_cr;1020;384;255;129;0.075810984
adder;map_resub_l3_add_map_resub_resub_map;1020;384;255;129;0.07367588
adder;map_resub_l3_add_map_resub_resub_resub;1020;384;255;129;0.07079769
adder;map_resub_l3_add_map_resub_resub_mapd;1020;384;255;129;0.073664896
adder;map_resub_l3_add_map_resub_resub_crz;1020;384;255;129;0.07326219
adder;map_resub_l3_add_map_resub_resub_cr;1020;384;255;129;0.072949
adder;map_resub_l3_add_map_resub_mapd_map;1020;384;255;129;0.07648002
adder;map_resub_l3_add_map_resub_mapd_resub;1020;384;255;129;0.073627435
adder;map_resub_l3_add_map_resub_mapd_mapd;1020;384;255;129;0.076500386
adder;map_resub_l3_add_map_resub_mapd_crz;1020;384;255;129;0.07588655
adder;map_resub_l3_add_map_resub_mapd_cr;1020;384;255;129;0.07579668
adder;map_resub_l3_add_map_resub_crz_map;1020;384;255;129;0.07637649
adder;map_resub_l3_add_map_resub_crz_resub;1020;384;255;129;0.07322181
adder;map_resub_l3_add_map_resub_crz_mapd;1020;384;255;129;0.076073445
adder;map_resub_l3_add_map_resub_crz_crz;1020;384;255;129;0.07553447
adder;map_resub_l3_add_map_resub_crz_cr;1020;384;255;129;0.07542166
adder;map_resub_l3_add_map_resub_cr_map;1020;384;255;129;0.07612399
adder;map_resub_l3_add_map_resub_cr_resub;1020;384;255;129;0.07324215
adder;map_resub_l3_add_map_resub_cr_mapd;1020;384;255;129;0.07610616
adder;map_resub_l3_add_map_resub_cr_crz;1020;384;255;129;0.07556945
adder;map_resub_l3_add_map_resub_cr_cr;1020;384;255;129;0.075398244
adder;map_resub_l3_add_map_mapd_map_map;1020;384;255;129;0.07958029
adder;map_resub_l3_add_map_mapd_map_resub;1020;384;255;129;0.07650893
adder;map_resub_l3_add_map_mapd_map_mapd;1020;384;255;129;0.079358205
adder;map_resub_l3_add_map_mapd_map_crz;1020;384;255;129;0.07879356
adder;map_resub_l3_add_map_mapd_map_cr;1020;384;255;129;0.07865077
adder;map_resub_l3_add_map_mapd_resub_map;1020;384;255;129;0.07644629
adder;map_resub_l3_add_map_mapd_resub_resub;1020;384;255;129;0.073605254
adder;map_resub_l3_add_map_mapd_resub_mapd;1020;384;255;129;0.07644878
adder;map_resub_l3_add_map_mapd_resub_crz;1020;384;255;129;0.07586359
adder;map_resub_l3_add_map_mapd_resub_cr;1020;384;255;129;0.07573378
adder;map_resub_l3_add_map_mapd_mapd_map;1020;384;255;129;0.079358205
adder;map_resub_l3_add_map_mapd_mapd_resub;1020;384;255;129;0.07652231
adder;map_resub_l3_add_map_mapd_mapd_mapd;1020;384;255;129;0.07941466
adder;map_resub_l3_add_map_mapd_mapd_crz;1020;384;255;129;0.07887603
adder;map_resub_l3_add_map_mapd_mapd_cr;1020;384;255;129;0.078661665
adder;map_resub_l3_add_map_mapd_crz_map;1020;384;255;129;0.07872129
adder;map_resub_l3_add_map_mapd_crz_resub;1020;384;255;129;0.075885974
adder;map_resub_l3_add_map_mapd_crz_mapd;1020;384;255;129;0.07872108
adder;map_resub_l3_add_map_mapd_crz_crz;1020;384;255;129;0.07813514
adder;map_resub_l3_add_map_mapd_crz_cr;1020;384;255;129;0.07802107
adder;map_resub_l3_add_map_mapd_cr_map;1020;384;255;129;0.07880726
adder;map_resub_l3_add_map_mapd_cr_resub;1020;384;255;129;0.07596353
adder;map_resub_l3_add_map_mapd_cr_mapd;1020;384;255;129;0.07884419
adder;map_resub_l3_add_map_mapd_cr_crz;1020;384;255;129;0.07826844
adder;map_resub_l3_add_map_mapd_cr_cr;1020;384;255;129;0.07809653
adder;map_resub_l3_add_map_crz_map_map;1020;384;255;129;0.07911718
adder;map_resub_l3_add_map_crz_map_resub;1020;384;255;129;0.07609825
adder;map_resub_l3_add_map_crz_map_mapd;1020;384;255;129;0.07895295
adder;map_resub_l3_add_map_crz_map_crz;1020;384;255;129;0.07834182
adder;map_resub_l3_add_map_crz_map_cr;1020;384;255;129;0.0782542
adder;map_resub_l3_add_map_crz_resub_map;1020;384;255;129;0.07605346
adder;map_resub_l3_add_map_crz_resub_resub;1020;384;255;129;0.073230475
adder;map_resub_l3_add_map_crz_resub_mapd;1020;384;255;129;0.0760717
adder;map_resub_l3_add_map_crz_resub_crz;1020;384;255;129;0.075444624
adder;map_resub_l3_add_map_crz_resub_cr;1020;384;255;129;0.075364195
adder;map_resub_l3_add_map_crz_mapd_map;1020;384;255;129;0.0793845
adder;map_resub_l3_add_map_crz_mapd_resub;1020;384;255;129;0.07637726
adder;map_resub_l3_add_map_crz_mapd_mapd;1020;384;255;129;0.07926384
adder;map_resub_l3_add_map_crz_mapd_crz;1020;384;255;129;0.078816004
adder;map_resub_l3_add_map_crz_mapd_cr;1020;384;255;129;0.07856667
adder;map_resub_l3_add_map_crz_crz_map;1020;384;255;129;0.07838064
adder;map_resub_l3_add_map_crz_crz_resub;1020;384;255;129;0.07553426
adder;map_resub_l3_add_map_crz_crz_mapd;1020;384;255;129;0.07836931
adder;map_resub_l3_add_map_crz_crz_crz;1020;384;255;129;0.077819854
adder;map_resub_l3_add_map_crz_crz_cr;1020;384;255;129;0.07766656
adder;map_resub_l3_add_map_crz_cr_map;1020;384;255;129;0.078391835
adder;map_resub_l3_add_map_crz_cr_resub;1020;384;255;129;0.07550657
adder;map_resub_l3_add_map_crz_cr_mapd;1020;384;255;129;0.078390196
adder;map_resub_l3_add_map_crz_cr_crz;1020;384;255;129;0.0779104
adder;map_resub_l3_add_map_crz_cr_cr;1020;384;255;129;0.0776925
adder;map_resub_l3_add_map_cr_map_map;1020;384;255;129;0.079172805
adder;map_resub_l3_add_map_cr_map_resub;1020;384;255;129;0.07635112
adder;map_resub_l3_add_map_cr_map_mapd;1020;384;255;129;0.079166874
adder;map_resub_l3_add_map_cr_map_crz;1020;384;255;129;0.07865163
adder;map_resub_l3_add_map_cr_map_cr;1020;384;255;129;0.078489184
adder;map_resub_l3_add_map_cr_resub_map;1020;384;255;129;0.07631364
adder;map_resub_l3_add_map_cr_resub_resub;1020;384;255;129;0.073464245
adder;map_resub_l3_add_map_cr_resub_mapd;1020;384;255;129;0.07631056
adder;map_resub_l3_add_map_cr_resub_crz;1020;384;255;129;0.075755864
adder;map_resub_l3_add_map_cr_resub_cr;1020;384;255;129;0.07560861
adder;map_resub_l3_add_map_cr_mapd_map;1020;384;255;129;0.079149134
adder;map_resub_l3_add_map_cr_mapd_resub;1020;384;255;129;0.076285966
adder;map_resub_l3_add_map_cr_mapd_mapd;1020;384;255;129;0.079135835
adder;map_resub_l3_add_map_cr_mapd_crz;1020;384;255;129;0.07860914
adder;map_resub_l3_add_map_cr_mapd_cr;1020;384;255;129;0.07846652
adder;map_resub_l3_add_map_cr_crz_map;1020;384;255;129;0.07869095
adder;map_resub_l3_add_map_cr_crz_resub;1020;384;255;129;0.075826935
adder;map_resub_l3_add_map_cr_crz_mapd;1020;384;255;129;0.07872319
adder;map_resub_l3_add_map_cr_crz_crz;1020;384;255;129;0.078268856
adder;map_resub_l3_add_map_cr_crz_cr;1020;384;255;129;0.07800024
adder;map_resub_l3_add_map_cr_cr_map;1020;384;255;129;0.07856885
adder;map_resub_l3_add_map_cr_cr_resub;1020;384;255;129;0.07571656
adder;map_resub_l3_add_map_cr_cr_mapd;1020;384;255;129;0.078560635
adder;map_resub_l3_add_map_cr_cr_crz;1020;384;255;129;0.077959396
adder;map_resub_l3_add_map_cr_cr_cr;1020;384;255;129;0.07787273
adder;map_resub_l3_add_resub_map_map_map;1020;384;255;129;0.07624875
adder;map_resub_l3_add_resub_map_map_resub;1020;384;255;129;0.073308
adder;map_resub_l3_add_resub_map_map_mapd;1020;384;255;129;0.07623555
adder;map_resub_l3_add_resub_map_map_crz;1020;384;255;129;0.075715505
adder;map_resub_l3_add_resub_map_map_cr;1020;384;255;129;0.07554421
adder;map_resub_l3_add_resub_map_resub_map;1020;384;255;129;0.073374666
adder;map_resub_l3_add_resub_map_resub_resub;1020;384;255;129;0.07050339
adder;map_resub_l3_add_resub_map_resub_mapd;1020;384;255;129;0.07334759
adder;map_resub_l3_add_resub_map_resub_crz;1020;384;255;129;0.072842315
adder;map_resub_l3_add_resub_map_resub_cr;1020;384;255;129;0.072639674
adder;map_resub_l3_add_resub_map_mapd_map;1020;384;255;129;0.07622982
adder;map_resub_l3_add_resub_map_mapd_resub;1020;384;255;129;0.07336257
adder;map_resub_l3_add_resub_map_mapd_mapd;1020;384;255;129;0.07622472
adder;map_resub_l3_add_resub_map_mapd_crz;1020;384;255;129;0.07563187
adder;map_resub_l3_add_resub_map_mapd_cr;1020;384;255;129;0.07550497
adder;map_resub_l3_add_resub_map_crz_map;1020;384;255;129;0.07553739
adder;map_resub_l3_add_resub_map_crz_resub;1020;384;255;129;0.07268569
adder;map_resub_l3_add_resub_map_crz_mapd;1020;384;255;129;0.07554352
adder;map_resub_l3_add_resub_map_crz_crz;1020;384;255;129;0.07494541
adder;map_resub_l3_add_resub_map_crz_cr;1020;384;255;129;0.074839905
adder;map_resub_l3_add_resub_map_cr_map;1020;384;255;129;0.07560779
adder;map_resub_l3_add_resub_map_cr_resub;1020;384;255;129;0.07277507
adder;map_resub_l3_add_resub_map_cr_mapd;1020;384;255;129;0.07561014
adder;map_resub_l3_add_resub_map_cr_crz;1020;384;255;129;0.07514278
adder;map_resub_l3_add_resub_map_cr_cr;1020;384;255;129;0.07492603
adder;map_resub_l3_add_resub_resub_map_map;1020;384;255;129;0.073359266
adder;map_resub_l3_add_resub_resub_map_resub;1020;384;255;129;0.07046668
adder;map_resub_l3_add_resub_resub_map_mapd;1020;384;255;129;0.07330296
adder;map_resub_l3_add_resub_resub_map_crz;1020;384;255;129;0.07272111
adder;map_resub_l3_add_resub_resub_map_cr;1020;384;255;129;0.07260475
adder;map_resub_l3_add_resub_resub_resub_map;1020;384;255;129;0.070449956
adder;map_resub_l3_add_resub_resub_resub_resub;1020;384;255;129;0.067609675
adder;map_resub_l3_add_resub_resub_resub_mapd;1020;384;255;129;0.07047506
adder;map_resub_l3_add_resub_resub_resub_crz;1020;384;255;129;0.06993895
router;map_resub_l3_add_map_map_map_map;257;184;54;41;0.062421404
adder;map_resub_l3_add_resub_resub_resub_cr;1020;384;255;129;0.06976351
router;map_resub_l3_add_map_map_map_resub;257;183;54;41;0.058757696
adder;map_resub_l3_add_resub_resub_mapd_map;1020;384;255;129;0.07381792
router;map_resub_l3_add_map_map_map_mapd;257;198;54;34;0.06290112
adder;map_resub_l3_add_resub_resub_mapd_resub;1020;384;255;129;0.07077583
router;map_resub_l3_add_map_map_map_crz;257;184;54;41;0.060878508
adder;map_resub_l3_add_resub_resub_mapd_mapd;1020;384;255;129;0.07367042
router;map_resub_l3_add_map_map_map_cr;257;184;54;41;0.060515415
adder;map_resub_l3_add_resub_resub_mapd_crz;1020;384;255;129;0.07319316
router;map_resub_l3_add_map_map_resub_map;257;184;54;41;0.058820583
adder;map_resub_l3_add_resub_resub_mapd_cr;1020;384;255;129;0.0729688
router;map_resub_l3_add_map_map_resub_resub;257;183;54;41;0.055056207
adder;map_resub_l3_add_resub_resub_crz_map;1020;384;255;129;0.07280462
router;map_resub_l3_add_map_map_resub_mapd;257;198;54;34;0.05913125
adder;map_resub_l3_add_resub_resub_crz_resub;1020;384;255;129;0.06991861
router;map_resub_l3_add_map_map_resub_crz;257;183;54;41;0.057273775
adder;map_resub_l3_add_resub_resub_crz_mapd;1020;384;255;129;0.07281125
router;map_resub_l3_add_map_map_resub_cr;257;183;54;41;0.05670971
adder;map_resub_l3_add_resub_resub_crz_crz;1020;384;255;129;0.072215006
router;map_resub_l3_add_map_map_mapd_map;257;198;54;34;0.06265512
adder;map_resub_l3_add_resub_resub_crz_cr;1020;384;255;129;0.07207317
router;map_resub_l3_add_map_map_mapd_resub;257;187;54;39;0.059011564
adder;map_resub_l3_add_resub_resub_cr_map;1020;384;255;129;0.07275462
router;map_resub_l3_add_map_map_mapd_mapd;257;200;54;33;0.062866315
adder;map_resub_l3_add_resub_resub_cr_resub;1020;384;255;129;0.06991986
router;map_resub_l3_add_map_map_mapd_crz;257;198;54;34;0.06099269
adder;map_resub_l3_add_resub_resub_cr_mapd;1020;384;255;129;0.07279121
router;map_resub_l3_add_map_map_mapd_cr;257;198;54;34;0.060660318
adder;map_resub_l3_add_resub_resub_cr_crz;1020;384;255;129;0.07218513
router;map_resub_l3_add_map_map_crz_map;257;184;54;41;0.060627744
adder;map_resub_l3_add_resub_resub_cr_cr;1020;384;255;129;0.0720671
router;map_resub_l3_add_map_map_crz_resub;257;183;54;41;0.056846105
adder;map_resub_l3_add_resub_mapd_map_map;1020;384;255;129;0.07622578
router;map_resub_l3_add_map_map_crz_mapd;257;198;54;34;0.06103087
adder;map_resub_l3_add_resub_mapd_map_resub;1020;384;255;129;0.07335327
router;map_resub_l3_add_map_map_crz_crz;257;184;54;41;0.05941086
adder;map_resub_l3_add_resub_mapd_map_mapd;1020;384;255;129;0.07624669
router;map_resub_l3_add_map_map_crz_cr;257;184;54;41;0.058623306
adder;map_resub_l3_add_resub_mapd_map_crz;1020;384;255;129;0.07565187
router;map_resub_l3_add_map_map_cr_map;257;184;54;41;0.06093426
adder;map_resub_l3_add_resub_mapd_map_cr;1020;384;255;129;0.075503424
router;map_resub_l3_add_map_map_cr_resub;257;183;54;41;0.057086743
adder;map_resub_l3_add_resub_mapd_resub_map;1020;384;255;129;0.07336093
router;map_resub_l3_add_map_map_cr_mapd;257;198;54;34;0.061241873
adder;map_resub_l3_add_resub_mapd_resub_resub;1020;384;255;129;0.070487194
router;map_resub_l3_add_map_map_cr_crz;257;184;54;41;0.059372082
adder;map_resub_l3_add_resub_mapd_resub_mapd;1020;384;255;129;0.07338764
router;map_resub_l3_add_map_map_cr_cr;257;184;54;41;0.058763936
adder;map_resub_l3_add_resub_mapd_resub_crz;1020;384;255;129;0.072784364
router;map_resub_l3_add_map_resub_map_map;257;184;54;41;0.058906466
adder;map_resub_l3_add_resub_mapd_resub_cr;1020;384;255;129;0.07266047
router;map_resub_l3_add_map_resub_map_resub;257;183;54;41;0.055215437
adder;map_resub_l3_add_resub_mapd_mapd_map;1020;384;255;129;0.076181404
router;map_resub_l3_add_map_resub_map_mapd;257;198;54;34;0.0592571
adder;map_resub_l3_add_resub_mapd_mapd_resub;1020;384;255;129;0.07331272
router;map_resub_l3_add_map_resub_map_crz;257;184;54;41;0.05733321
adder;map_resub_l3_add_resub_mapd_mapd_mapd;1020;384;255;129;0.076162264
router;map_resub_l3_add_map_resub_map_cr;257;184;54;41;0.05694094
adder;map_resub_l3_add_resub_mapd_mapd_crz;1020;384;255;129;0.07557788
router;map_resub_l3_add_map_resub_resub_map;257;184;54;41;0.055132072
adder;map_resub_l3_add_resub_mapd_mapd_cr;1020;384;255;129;0.075449854
router;map_resub_l3_add_map_resub_resub_resub;257;183;54;41;0.051218726
adder;map_resub_l3_add_resub_mapd_crz_map;1020;384;255;129;0.07559232
router;map_resub_l3_add_map_resub_resub_mapd;257;198;54;34;0.055410083
adder;map_resub_l3_add_resub_mapd_crz_resub;1020;384;255;129;0.07276114
router;map_resub_l3_add_map_resub_resub_crz;257;183;54;41;0.053610735
adder;map_resub_l3_add_resub_mapd_crz_mapd;1020;384;255;129;0.075598285
router;map_resub_l3_add_map_resub_resub_cr;257;183;54;41;0.05357474
adder;map_resub_l3_add_resub_mapd_crz_crz;1020;384;255;129;0.075196065
router;map_resub_l3_add_map_resub_mapd_map;257;198;54;34;0.058729813
adder;map_resub_l3_add_resub_mapd_crz_cr;1020;384;255;129;0.07492165
router;map_resub_l3_add_map_resub_mapd_resub;257;187;54;39;0.055285804
adder;map_resub_l3_add_resub_mapd_cr_map;1020;384;255;129;0.07562196
router;map_resub_l3_add_map_resub_mapd_mapd;257;200;54;33;0.05898709
adder;map_resub_l3_add_resub_mapd_cr_resub;1020;384;255;129;0.072754666
router;map_resub_l3_add_map_resub_mapd_crz;257;198;54;34;0.05711918
adder;map_resub_l3_add_resub_mapd_cr_mapd;1020;384;255;129;0.07562549
router;map_resub_l3_add_map_resub_mapd_cr;257;198;54;34;0.05679915
adder;map_resub_l3_add_resub_mapd_cr_crz;1020;384;255;129;0.07499103
router;map_resub_l3_add_map_resub_crz_map;257;184;54;41;0.057385955
adder;map_resub_l3_add_resub_mapd_cr_cr;1020;384;255;129;0.07488394
router;map_resub_l3_add_map_resub_crz_resub;257;183;54;41;0.05348824
adder;map_resub_l3_add_resub_crz_map_map;1020;384;255;129;0.07577446
router;map_resub_l3_add_map_resub_crz_mapd;257;198;54;34;0.05766681
adder;map_resub_l3_add_resub_crz_map_resub;1020;384;255;129;0.0729031
router;map_resub_l3_add_map_resub_crz_crz;257;183;54;41;0.055748276
adder;map_resub_l3_add_resub_crz_map_mapd;1020;384;255;129;0.07576951
router;map_resub_l3_add_map_resub_crz_cr;257;183;54;41;0.05518378
adder;map_resub_l3_add_resub_crz_map_crz;1020;384;255;129;0.07541491
router;map_resub_l3_add_map_resub_cr_map;257;184;54;41;0.05732216
adder;map_resub_l3_add_resub_crz_map_cr;1020;384;255;129;0.075251564
router;map_resub_l3_add_map_resub_cr_resub;257;183;54;41;0.05344787
adder;map_resub_l3_add_resub_crz_resub_map;1020;384;255;129;0.07295139
router;map_resub_l3_add_map_resub_cr_mapd;257;198;54;34;0.05758975
adder;map_resub_l3_add_resub_crz_resub_resub;1020;384;255;129;0.070044845
router;map_resub_l3_add_map_resub_cr_crz;257;183;54;41;0.05565321
adder;map_resub_l3_add_resub_crz_resub_mapd;1020;384;255;129;0.07295448
router;map_resub_l3_add_map_resub_cr_cr;257;183;54;41;0.0551173
adder;map_resub_l3_add_resub_crz_resub_crz;1020;384;255;129;0.07231602
router;map_resub_l3_add_map_mapd_map_map;257;198;54;34;0.062708214
adder;map_resub_l3_add_resub_crz_resub_cr;1020;384;255;129;0.07226242
router;map_resub_l3_add_map_mapd_map_resub;257;185;54;39;0.059004165
adder;map_resub_l3_add_resub_crz_mapd_map;1020;384;255;129;0.075750336
router;map_resub_l3_add_map_mapd_map_mapd;257;200;54;33;0.06282003
adder;map_resub_l3_add_resub_crz_mapd_resub;1020;384;255;129;0.07288623
router;map_resub_l3_add_map_mapd_map_crz;257;198;54;34;0.06103574
adder;map_resub_l3_add_resub_crz_mapd_mapd;1020;384;255;129;0.0757569
router;map_resub_l3_add_map_mapd_map_cr;257;198;54;34;0.060707178
adder;map_resub_l3_add_resub_crz_mapd_crz;1020;384;255;129;0.07525549
router;map_resub_l3_add_map_mapd_resub_map;257;188;54;39;0.059017967
adder;map_resub_l3_add_resub_crz_mapd_cr;1020;384;255;129;0.07516501
router;map_resub_l3_add_map_mapd_resub_resub;257;187;54;39;0.055129234
adder;map_resub_l3_add_resub_crz_crz_map;1020;384;255;129;0.0751728
router;map_resub_l3_add_map_mapd_resub_mapd;257;198;54;34;0.059190627
adder;map_resub_l3_add_resub_crz_crz_resub;1020;384;255;129;0.07233308
router;map_resub_l3_add_map_mapd_resub_crz;257;187;54;39;0.057552326
adder;map_resub_l3_add_resub_crz_crz_mapd;1020;384;255;129;0.075188704
router;map_resub_l3_add_map_mapd_resub_cr;257;187;54;39;0.057012603
adder;map_resub_l3_add_resub_crz_crz_crz;1020;384;255;129;0.074745454
router;map_resub_l3_add_map_mapd_mapd_map;257;200;54;33;0.06264272
adder;map_resub_l3_add_resub_crz_crz_cr;1020;384;255;129;0.07457144
router;map_resub_l3_add_map_mapd_mapd_resub;257;185;54;39;0.05881834
adder;map_resub_l3_add_resub_crz_cr_map;1020;384;255;129;0.0752093
router;map_resub_l3_add_map_mapd_mapd_mapd;257;200;54;33;0.062806405
adder;map_resub_l3_add_resub_crz_cr_resub;1020;384;255;129;0.072371356
router;map_resub_l3_add_map_mapd_mapd_crz;257;200;54;33;0.061038144
adder;map_resub_l3_add_resub_crz_cr_mapd;1020;384;255;129;0.075237975
router;map_resub_l3_add_map_mapd_mapd_cr;257;200;54;33;0.06068692
adder;map_resub_l3_add_resub_crz_cr_crz;1020;384;255;129;0.07489971
router;map_resub_l3_add_map_mapd_crz_map;257;198;54;34;0.060682066
adder;map_resub_l3_add_resub_crz_cr_cr;1020;384;255;129;0.074547075
router;map_resub_l3_add_map_mapd_crz_resub;257;187;54;39;0.057091575
adder;map_resub_l3_add_resub_cr_map_map;1020;384;255;129;0.07575202
router;map_resub_l3_add_map_mapd_crz_mapd;257;200;54;33;0.060975324
adder;map_resub_l3_add_resub_cr_map_resub;1020;384;255;129;0.07292345
router;map_resub_l3_add_map_mapd_crz_crz;257;198;54;34;0.059274796
adder;map_resub_l3_add_resub_cr_map_mapd;1020;384;255;129;0.07579696
router;map_resub_l3_add_map_mapd_crz_cr;257;198;54;34;0.05872188
adder;map_resub_l3_add_resub_cr_map_crz;1020;384;255;129;0.07524088
router;map_resub_l3_add_map_mapd_cr_map;257;198;54;34;0.061009817
adder;map_resub_l3_add_resub_cr_map_cr;1020;384;255;129;0.07514683
router;map_resub_l3_add_map_mapd_cr_resub;257;187;54;39;0.057172082
adder;map_resub_l3_add_resub_cr_resub_map;1020;384;255;129;0.07292653
router;map_resub_l3_add_map_mapd_cr_mapd;257;200;54;33;0.06103528
adder;map_resub_l3_add_resub_cr_resub_resub;1020;384;255;129;0.07005969
router;map_resub_l3_add_map_mapd_cr_crz;257;198;54;34;0.05968154
adder;map_resub_l3_add_resub_cr_resub_mapd;1020;384;255;129;0.07292723
router;map_resub_l3_add_map_mapd_cr_cr;257;198;54;34;0.058820214
adder;map_resub_l3_add_resub_cr_resub_crz;1020;384;255;129;0.07238322
router;map_resub_l3_add_map_crz_map_map;257;184;54;41;0.061283365
adder;map_resub_l3_add_resub_cr_resub_cr;1020;384;255;129;0.07233171
router;map_resub_l3_add_map_crz_map_resub;257;183;54;41;0.057592403
adder;map_resub_l3_add_resub_cr_mapd_map;1020;384;255;129;0.07582771
router;map_resub_l3_add_map_crz_map_mapd;257;198;54;34;0.061654355
adder;map_resub_l3_add_resub_cr_mapd_resub;1020;384;255;129;0.072907776
router;map_resub_l3_add_map_crz_map_crz;257;184;54;41;0.05962444
adder;map_resub_l3_add_resub_cr_mapd_mapd;1020;384;255;129;0.075770065
router;map_resub_l3_add_map_crz_map_cr;257;184;54;41;0.059297744
adder;map_resub_l3_add_resub_cr_mapd_crz;1020;384;255;129;0.07530403
router;map_resub_l3_add_map_crz_resub_map;257;184;54;41;0.057445236
adder;map_resub_l3_add_resub_cr_mapd_cr;1020;384;255;129;0.075168744
router;map_resub_l3_add_map_crz_resub_resub;257;183;54;41;0.053574182
adder;map_resub_l3_add_resub_cr_crz_map;1020;384;255;129;0.07510044
router;map_resub_l3_add_map_crz_resub_mapd;257;198;54;34;0.057779063
adder;map_resub_l3_add_resub_cr_crz_resub;1020;384;255;129;0.07227617
router;map_resub_l3_add_map_crz_resub_crz;257;183;54;41;0.05621796
adder;map_resub_l3_add_resub_cr_crz_mapd;1020;384;255;129;0.07510235
router;map_resub_l3_add_map_crz_resub_cr;257;183;54;41;0.05622508
adder;map_resub_l3_add_resub_cr_crz_crz;1020;384;255;129;0.07450694
router;map_resub_l3_add_map_crz_mapd_map;257;198;54;34;0.061454944
adder;map_resub_l3_add_resub_cr_crz_cr;1020;384;255;129;0.07439419
router;map_resub_l3_add_map_crz_mapd_resub;257;187;54;39;0.057796404
adder;map_resub_l3_add_resub_cr_cr_map;1020;384;255;129;0.0751701
router;map_resub_l3_add_map_crz_mapd_mapd;257;200;54;33;0.061641626
adder;map_resub_l3_add_resub_cr_cr_resub;1020;384;255;129;0.07231531
router;map_resub_l3_add_map_crz_mapd_crz;257;198;54;34;0.05981584
adder;map_resub_l3_add_resub_cr_cr_mapd;1020;384;255;129;0.07514781
router;map_resub_l3_add_map_crz_mapd_cr;257;198;54;34;0.059474256
adder;map_resub_l3_add_resub_cr_cr_crz;1020;384;255;129;0.074554674
router;map_resub_l3_add_map_crz_crz_map;257;184;54;41;0.059898097
adder;map_resub_l3_add_resub_cr_cr_cr;1020;384;255;129;0.0744497
router;map_resub_l3_add_map_crz_crz_resub;257;183;54;41;0.05592267
adder;map_resub_l3_add_mapd_map_map_map;1020;384;255;129;0.07906854
router;map_resub_l3_add_map_crz_crz_mapd;257;198;54;34;0.060214795
adder;map_resub_l3_add_mapd_map_map_resub;1020;384;255;129;0.07620217
router;map_resub_l3_add_map_crz_crz_crz;257;184;54;41;0.058162164
adder;map_resub_l3_add_mapd_map_map_mapd;1020;384;255;129;0.079045646
router;map_resub_l3_add_map_crz_crz_cr;257;184;54;41;0.057622284
adder;map_resub_l3_add_mapd_map_map_crz;1020;384;255;129;0.078558095
router;map_resub_l3_add_map_crz_cr_map;257;184;54;41;0.059931383
adder;map_resub_l3_add_mapd_map_map_cr;1020;384;255;129;0.078407235
router;map_resub_l3_add_map_crz_cr_resub;257;183;54;41;0.05595878
adder;map_resub_l3_add_mapd_map_resub_map;1020;384;255;129;0.0761969
router;map_resub_l3_add_map_crz_cr_mapd;257;198;54;34;0.06026362
adder;map_resub_l3_add_mapd_map_resub_resub;1020;384;255;129;0.073342964
router;map_resub_l3_add_map_crz_cr_crz;257;184;54;41;0.05825174
adder;map_resub_l3_add_mapd_map_resub_mapd;1020;384;255;129;0.07618792
router;map_resub_l3_add_map_crz_cr_cr;257;184;54;41;0.057664614
adder;map_resub_l3_add_mapd_map_resub_crz;1020;384;255;129;0.075600155
router;map_resub_l3_add_map_cr_map_map;257;184;54;41;0.061304793
